gauge_id,start_date_used,end_date_used,n_years,missing_fraction,zero_flow_fraction,tau_acf_days,n_beta_rows,median_beta_all,station_name,drainage_division,river_region,notes,lat_outlet,long_outlet,lat_centroid,long_centroid,map_zone,catchment_area,state_outlet,state_alt,daystart,daystart_P,daystart_Q,nested_status,next_station_ds,num_nested_within,start_date,end_date,prop_missing_data,q_uncert_unique_curves,q_uncert_rmse_all,q_uncert_rmse_lower,q_uncert_rmse_upper,q_uncert_days_above,q_uncert_Q_above,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,sig_mag_BaseMag,sig_mag_BFI,sig_mag_Q_7_day_max,sig_mag_Q_7_day_min,sig_mag_Q_CoV,sig_mag_Q_mean,sig_mag_Q_skew,sig_mag_Q_var,sig_mag_Q5,sig_mag_Q95,sig_mag_VarIdx,sig_freq_high_Q_freq,sig_freq_low_Q_freq,sig_freq_zero_Q_freq,sig_dur_RespTime,sig_dur_high_Q_dur,sig_dur_low_Q_dur,sig_dur_zero_Q_dur,sig_timing_HFD_mean,sig_timing_HFI_mean,sig_roc_AC1,sig_roc_AC1_low,sig_roc_BaseRecesK,sig_roc_FDC_slope,sig_roc_FlashIdx,sig_roc_RecesK_early,sig_roc_RecesVarSeasonality,sig_roc_RLD,sig_other_EventRR,sig_other_PeakDistribution,sig_other_PeakDistribution_low,sig_other_QP_elasticity,sig_other_RR_seasonality,sig_other_SnowDayRatio,sig_other_SnowStorage,sig_other_Spearmans_rho,sig_other_StorageFromBase,sig_other_TotalRR,sig_other_ratio_Event_TotalRR,geol_prim,geol_prim_prop,geol_sec,geol_sec_prop,unconsoldted,igneous,silicsed,carbnatesed,othersed,metamorph,sedvolc,oldrock,claya,clayb,sanda,solum_thickness,ksat,solpawhc,elev_min,elev_max,elev_mean,elev_range,mean_slope_pct,upsdist,strdensity,strahler,elongratio,relief,reliefratio,mrvbf_prop_0,mrvbf_prop_1,mrvbf_prop_2,mrvbf_prop_3,mrvbf_prop_4,mrvbf_prop_5,mrvbf_prop_6,mrvbf_prop_7,mrvbf_prop_8,mrvbf_prop_9,confinement,lc01_extracti,lc03_waterbo,lc04_saltlak,lc05_irrcrop,lc06_irrpast,lc07_irrsuga,lc08_rfcropp,lc09_rfpastu,lc10_rfsugar,lc11_wetlands,lc14_tussclo,lc15_alpineg,lc16_openhum,lc18_opentus,lc19_shrbsca,lc24_shrbden,lc25_shrbope,lc31_forclos,lc32_foropen,lc33_woodope,lc34_woodspa,lc35_urbanar,prop_forested,nvis_grasses_n,nvis_grasses_e,nvis_forests_n,nvis_forests_e,nvis_shrubs_n,nvis_shrubs_e,nvis_woodlands_n,nvis_woodlands_e,nvis_bare_n,nvis_bare_e,nvis_nodata_n,nvis_nodata_e,distupdamw,impound_fac,flow_div_fac,leveebank_fac,infrastruc_fac,settlement_fac,extract_ind_fac,landuse_fac,catchment_di,flow_regime_di,river_di,pop_mean,pop_max,pop_gt_1,pop_gt_10,erosivity,anngro_mega,anngro_meso,anngro_micro,gromega_seas,gromeso_seas,gromicro_seas,npp_ann,npp_1,npp_2,npp_3,npp_4,npp_5,npp_6,npp_7,npp_8,npp_9,npp_10,npp_11,npp_12
235219,1967-03-30,2020-02-29,52.92265571526352,0.003776513191929643,0.0,8.819064709508758,125,1.200734344292764,Aire River at Wyelangta (235219),South East Coast (Victoria),OTWAY COAST,No notes,-38.7031718,143.4772919,-38.66222382,143.5453146,54,90.3,VIC,,1400,2300,2300,Not nested,,2,19670330,20200229,0.003776513,,,,,,,4.182541,2.613699,0.624907,-0.435406,0.0,13.950927,1.202169,jja,178.764225,3.269813,djf,2.484473258,0.566575277,261.5221373,0.57248062,1.532880721,2.216902082,12.13461865,11.54807901,0.25155039,6.87624585,0.394910212,0.013709301,0.18985304,0.0,1,1.692307692,11.71794872,0.0,146.6862745,101.8823529,0.639864735,0.505292128,0.06488171,-3.129007678,0.281846002,0.15258532,1.58407133,0.537084399,0.363062704,-3.698443246,-3.182211996,1.672472083,0.775399684,0.0,414.9922327,-0.904070983,262.5765423,0.523200787,0.693926142,SILICSED,0.9659872,OTHERSED,0.03401315,0.0,0.0,0.9659872,0.0,0.03401315,0.0,0.0,0.0,16.0,47.0,70.0,0.800000012,100.0,74.0,196,574.8472,361.2941,378.8472,15.7,25.71187,0.637173,3,0.438474,0.545426,0.018271,0.7736,0.13,0.0821,0.014,0.0003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96649,0.00401,0.0,0.0,0.0,0.9705,0.0,0.0,98.70162,61.6748,1.298401,1.298401,0.0,0.0,0.0,0.0,0.0,0.0,25.71187,0.0,0.0,0,0.029412,0.0,0.0,0.473099,0.277196,0.028293,0.152745,1.003941,1.434583,0.984285,0.0,2742.45,0.032941,0.34631,0.543818,129.3196,76.46651,42.47049,8.188316,0.904456,0.719835,0.763952,0.560212,0.389495,0.2908,0.359677,0.532417,0.709072,0.942379,0.996825,1.013877
235224,1969-03-22,2022-02-28,52.941820670773446,0.0014997155711847752,0.0,20.770304202907216,125,3.0579128601251697,Gellibrand River at Burrupa (235224),South East Coast (Victoria),OTWAY COAST,No notes,-38.7,143.25,-38.56085848,143.4245914,54,1038.3,VIC,,1400,2300,2300,Not nested,,3,19690322,20220228,0.001499716,30.0,12.84996426,20.99501008,9.716076533,0.005171433,0.202547839,2.898838,2.710611,0.935068,-0.43071,0.0,14.625102,1.197204,jja,199.052396,3.826508,djf,0.838559211,0.52904544,74.06229071,0.0361959,1.448494063,0.664098425,4.665247152,0.925333616,0.0622403,2.46581407,0.435210167,0.039310131,0.234203439,0.0,2,5.79389313,17.3256705,0.0,147.32,77.42,0.9383309,0.920059001,0.097545665,-3.459639815,0.169044277,0.161825352,1.729130393,0.307269004,0.138185986,-4.859861171,-2.322648438,2.090569465,0.656349018,0.0,488.90183,-0.886904204,263.4845892,0.227326797,0.607873722,OTHERSED,0.4223185,SILICSED,0.3492024,0.03630115,0.00450836,0.3492024,0.00592929,0.4223185,0.0,0.1817412,0.0,16.0,44.76471,69.17647,0.892852776,165.0693,113.1831,9,579.798,170.8766,570.798,12.38,84.3399,0.852877,4,0.433091,0.290883,0.006837,0.6924,0.116,0.1277,0.0534,0.0093,0.0012,0.0,0.0,0.0,0.0,1.0,0.0003,0.0003,0.0,0.0,0.0001,0.0,0.00492,0.18463,0.0,0.0,2e-05,0.0,4e-05,1e-05,3e-05,0.0,0.0,0.75865,0.05019,0.0,0.00082,0.0001,0.80966,0.00433,0.0,78.23907,47.22401,2.646347,1.92239,19.11025,14.42418,0.0,0.0,0.0,12.88043,84.3399,0.3,0.0,0,0.2,0.039437,0.0,0.393486,0.232922,0.500621,0.366771,1.54903,245.6278,0.377101,0.000231,1455.308,0.043314,0.360089,0.477951,114.4346,67.61911,56.64099,6.940974,0.67037,0.502841,0.626816,0.517572,0.366568,0.277869,0.345133,0.508246,0.6681,0.849612,0.815808,0.79531
235227,1970-03-11,2020-02-29,49.973990417522245,0.007615186544677587,0.0,23.253869372008374,125,1.705568806661859,Gellibrand River at Bunkers Hill (235227),South East Coast (Victoria),OTWAY COAST,No notes,-38.5241,143.4829,-38.55031875,143.5956264,54,314.1,VIC,,1400,2300,2300,Level 1,235224,3,19700311,20200229,0.007615187,,,,,,,3.143108,2.691618,0.856356,-0.426164,0.0,15.038595,1.200143,jja,198.20743,3.732859,djf,0.980748588,0.510346936,79.35770455,0.2880866,1.693732481,0.869844334,8.01778738,2.170564571,0.08941102,3.22118115,0.422978611,0.04328144,0.242243569,0.0,1,2.722222222,15.89855072,0.0,148.5909091,80.0,0.738521127,0.666528364,0.074143533,-3.38405751,0.30580888,0.20058466,1.395675088,0.446018311,0.195974809,-4.971536024,-2.868128248,2.284099662,0.680393872,0.0,493.431149,-0.897511165,277.9809799,0.274742941,0.713302435,SILICSED,0.6214599,OTHERSED,0.2050724,0.03722645,0.01402002,0.6214599,0.0,0.2050724,0.0,0.1222217,0.0,16.0,28.0,63.0,0.897006484,102.2686,91.26184,75,579.798,239.6973,504.798,15.1,37.5603,0.809852,4,0.534896,0.357681,0.014097,0.7547,0.1187,0.0929,0.0325,0.0011,0.0001,0.0,0.0,0.0,0.0,1.0,0.0002,0.001,0.0,0.0,0.0002,0.0,0.00035,0.01382,0.0,0.0,0.0,0.0,2e-05,0.0,2e-05,0.0,0.0,0.93879,0.0451,0.0,0.00035,0.0002,0.98424,0.0,0.0,89.42847,62.7266,1.11083,0.729427,9.460703,8.044249,0.0,0.0,0.0,1.536531,37.5603,0.0,0.0,0,0.026667,0.02,0.0,0.511797,0.234704,0.103094,0.168899,1.409669,3.903481,0.266705,0.0,1937.658,0.039404,0.344455,0.495082,118.8282,70.83926,53.83509,7.483674,0.737812,0.555067,0.679685,0.553923,0.389856,0.29255,0.363367,0.538585,0.709579,0.911477,0.887211,0.867165
235233,1977-10-13,2020-02-29,42.38193018480493,0.0,0.0024547803617571058,3.91122267698693,125,1.377534303352777,Barham River East Branch at Apollo Bay Paradise (235233),South East Coast (Victoria),OTWAY COAST,No notes,-38.75502396,143.6249731,-38.69585554,143.6358582,54,43.9,VIC,,1400,2300,2300,Not nested,,0,19771013,20200229,0.0,,,,,,,3.596665,2.651347,0.737168,-0.424901,0.0,14.64308,1.199558,jja,190.378012,3.439266,djf,1.300231707,0.407824673,239.7542141,0.0,2.257843104,1.365966214,14.35037262,9.511903477,0.09118451,4.82389522,0.458141671,0.043669251,0.284819121,0.00245478,1,2.781893004,12.35014006,7.6,148.0697674,98.18604651,0.602180348,0.394686063,0.156539126,-3.49922475,0.393229916,0.237768724,1.731020649,0.517430388,0.27232376,-4.930167809,-3.974523284,2.114547981,0.723329106,0.0,476.6811614,-0.914984217,302.1906508,0.379496907,0.717591515,SILICSED,1.0,UNCONSOLDTED,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,47.0,70.0,0.800000012,100.0,74.0,50,542.8389,288.2014,492.8389,32.81,16.69061,0.709885,2,0.458768,0.511877,0.031255,0.9448,0.0399,0.0151,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98796,0.01082,0.0,0.0,0.0,0.99878,0.0,0.0,100.0,78.65454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69061,0.0,0.0,0,0.234667,0.053933,0.0,0.455934,0.256228,0.0,0.128114,1.405534,1.434583,0.982973,0.0,2815.539,0.037414,0.362214,0.527306,122.8907,71.55267,45.67436,7.435823,0.798378,0.647052,0.69323,0.517288,0.36045,0.271653,0.334131,0.491706,0.650958,0.859501,0.904453,0.902148
235234,1979-05-03,2022-02-28,42.82819986310746,0.0012146007799015534,0.0,13.322152778792908,125,1.7206868713075874,Love Creek at Gellibrand (235234),South East Coast (Victoria),OTWAY COAST,No notes,-38.483,143.57,-38.48442796,143.6092598,54,76.6,VIC,,1400,2300,2300,Level 2,235227,0,19790503,20220228,0.001214601,13.0,7.819703131,13.69961395,6.182129139,0.0,0.0,2.662036,2.726165,1.02409,-0.423816,0.0,16.153231,1.197202,jja,213.713453,4.120451,djf,0.242969292,0.335072092,78.96288099,0.00789159,2.762382024,0.292699524,11.54109261,0.653749714,0.01578288,1.20626305,0.487346044,0.091077829,0.401625704,0.0,1,4.210059172,17.97994269,0.0,147.5853659,63.34146341,0.670840879,0.502913618,0.138030385,-3.538142813,0.476816257,0.255970539,1.549405463,0.517061421,0.08610357,-6.590714896,-2.933109041,3.030573083,0.58526766,0.0,514.2654915,-0.892829338,270.9810223,0.111365377,0.773162835,OTHERSED,0.3890919,SEDVOLC,0.357872,0.03821941,0.01106279,0.2037541,0.0,0.3890919,0.0,0.357872,0.0,18.0,62.0,69.0,1.087068206,100.0,124.597,105,340.701,201.7079,235.701,9.7,15.96151,0.796147,3,0.618533,0.418738,0.014981,0.6502,0.1344,0.1548,0.058,0.0023,0.0003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043,0.04232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8534,0.10382,0.0,5e-05,0.0,0.95727,0.0,0.0,77.99563,52.86377,1.204749,1.204749,20.79961,16.88839,0.0,0.0,0.0,6.363038,15.96151,0.0,0.0,0,0.243243,0.054545,0.0,0.52983,0.234876,0.0,0.117438,2.808436,3.903481,0.983011,0.0,1395.951,0.044889,0.350231,0.475547,115.772,65.39717,58.4282,7.002212,0.651999,0.465744,0.619419,0.539148,0.382373,0.287958,0.358193,0.531129,0.696236,0.880052,0.816892,0.779447
235237,1982-04-29,2022-02-28,39.83846680355921,0.003023847158270909,0.19280347418487626,5.2646147939159995,125,2.1440016601489065,Scotts Creek at Curdie (Digneys Br) (235237),South East Coast (Victoria),OTWAY COAST,No notes,-38.448,142.99,-38.49715659,143.1189332,54,344.7,VIC,,1400,2300,2300,Level 1,235203,0,19820429,20220228,0.003023847,18.0,18.87845571,17.59529117,13.88466576,0.00687238,0.620111958,2.45151,2.74577,1.120032,-0.430486,0.0,15.497034,1.190608,jja,213.317937,4.17065,djf,0.296141941,0.196594527,83.16850836,0.0,3.550041788,0.390077409,8.995171842,1.917646403,0.0,1.86326609,1.200450766,0.286206659,0.648445578,0.192803474,1,18.87272727,55.99404762,38.84722222,144.3947368,47.02631579,0.71841843,0.77970113,0.194728672,-11.02367611,0.565285584,0.333180491,3.82084057,0.434409831,0.137341099,-8.275122366,-5.939021926,3.219404879,0.38153568,0.0,437.5321655,-0.960203355,169.6265449,0.161736937,0.849163474,SEDVOLC,0.6558244,OTHERSED,0.1915406,0.06952898,0.0,0.0,0.08310565,0.1915406,0.0,0.6558244,0.0,62.0,62.0,22.0,0.875457002,110.1338,99.44575,22,216.7175,99.57288,194.7175,6.78,36.92835,0.804847,4,0.56457,0.430839,0.005573,0.5452,0.1101,0.1756,0.1338,0.0284,0.0069,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01691,0.90013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07557,0.00604,0.0,0.0012,0.0002,0.08281,0.0,0.0,77.82143,9.53469,0.0,0.0,22.17855,2.458215,0.0,0.0,0.0,86.66517,36.92835,0.0,0.0,0,0.227273,0.16,1.0,0.576875,0.372991,0.225959,0.299475,3.07018,245.6278,1.0,0.001063,914.1462,0.046724,0.365125,0.452161,102.2582,58.34995,62.32108,4.795817,0.450938,0.336378,0.412301,0.34671,0.256089,0.201288,0.248016,0.356286,0.468665,0.593756,0.57613,0.552103
236202,1964-05-26,2019-12-31,55.60027378507871,0.009011227102619658,0.14792546583850932,11.784410642326467,125,1.9706449156606052,Hopkins River at Wickliffe (236202),South East Coast (Victoria),HOPKINS RIVER,No notes,-37.694023,142.725571,-37.43294855,142.8212301,54,1394.3,VIC,,1400,2300,2300,Level 2,236210,0,19640526,20191231,0.009011227,,,,,,,1.551146,2.943125,1.897388,-0.314543,0.0,18.643184,1.225044,jja,260.006799,5.700631,djf,0.047567819,0.294404866,27.7468902,0.0,5.021671236,0.048554419,15.19341809,0.059450304,0.0,0.1807796,0.761573117,0.133267081,0.653763975,0.147925466,1,15.59302326,53.48373984,45.10606061,159.754717,56.41509434,0.767903345,0.623910413,0.161096141,-5.146304609,0.428887026,0.130715138,3.921698982,0.391247428,0.019773388,-8.164579965,-5.087508929,3.875668263,0.652628814,5.74e-05,324.6236673,-0.932759041,169.6538541,0.031059644,0.636626375,IGNEOUS,0.4443019,UNCONSOLDTED,0.2874238,0.2874238,0.4443019,0.1888377,0.0,0.01189984,0.06254806,0.0,0.0,42.0625,60.35938,43.0625,0.883164446,41.44983,69.87225,203,862.7307,295.6373,659.7307,3.49,91.69958,0.694549,5,0.442076,0.144308,0.007227,0.3265,0.0242,0.1153,0.1883,0.0829,0.089,0.1011,0.0727,0.0,0.0,0.42,0.0003,0.00602,0.0,4e-05,0.0,0.0,0.14212,0.6887,0.0,0.0152,0.0482,0.0,0.00042,0.00153,0.00289,5e-05,0.0001,0.00719,0.05995,0.00045,0.02288,0.004,0.09047,2.493813,0.001187,19.59568,2.666863,0.144037,0.128565,75.63385,3.595956,0.0,0.0,0.0,92.38007,91.69958,0.0,0.0,0,0.269444,0.04,0.0,0.753819,0.39062,0.545613,0.468117,6.485082,1476.976,0.340124,0.015737,559.6104,0.045127,0.267711,0.39401,115.3552,64.47629,76.5667,3.062578,0.11482,0.070435,0.091872,0.12872,0.142904,0.146916,0.215692,0.344736,0.496904,0.633522,0.457961,0.228266
236203,1950-03-01,2020-02-29,70.00136892539356,0.0021511264080100127,0.08956218398463528,16.719104920719012,125,3.1184021440265073,Mount Emu Creek at Skipton (236203),South East Coast (Victoria),HOPKINS RIVER,No notes,-37.68769856,143.3600674,-37.49050998,143.543252,54,1251.5,VIC,,1400,2300,2300,Level 2,236216,1,19500301,20200229,0.002151126,,,,,,,1.746393,2.924277,1.674467,-0.24988,0.0,17.753273,1.219136,son,248.294133,5.103843,djf,0.097870448,0.328394448,65.86591211,0.0,4.400335612,0.08894009,20.94780455,0.153167539,0.0,0.45182901,0.959565634,0.211343237,0.696703641,0.089562184,1,23.75330396,72.55102041,45.7,166.968254,54.44444444,0.841610415,0.812616662,0.133078612,-6.189184093,0.349472574,0.156244908,3.966713262,0.461806564,0.037136298,-10.58880514,-6.726156871,3.14700222,0.74513082,8.88e-05,345.7067718,-0.951864283,230.549314,0.050494578,0.735451209,IGNEOUS,0.5452894,SILICSED,0.2151235,0.1968321,0.5452894,0.2151235,0.0,0.01064272,0.0,0.0,0.0,23.84375,53.32813,62.75781,0.902373191,34.24879,67.24083,280,721.2944,403.8894,441.2944,3.59,85.49503,0.533359,5,0.465522,0.285056,0.005193,0.3634,0.0335,0.1316,0.2022,0.0783,0.0844,0.1061,0.0005,0.0,0.0,0.33,0.0005,0.01222,0.0,0.0,0.0,0.0,0.02576,0.74528,0.0,0.0165,0.00646,0.0,0.00019,0.00175,0.00375,4e-05,0.0,0.05419,0.11177,0.00039,0.01158,0.0096,0.17793,3.739214,0.089792,20.93766,9.021095,0.0,0.0,70.93036,1.576374,0.0,0.0,0.0,85.32424,85.49503,0.0,0.0,0,0.453846,0.20117,0.0,0.69481,0.385032,0.950169,0.667601,18.40197,2831.69,0.755181,0.136862,672.1569,0.042349,0.272731,0.426968,122.2519,74.54814,70.90392,3.336162,0.241587,0.152806,0.183735,0.192556,0.164012,0.142938,0.182796,0.28105,0.40551,0.550126,0.481921,0.363974
236204,1950-03-01,2019-12-16,69.79603011635866,0.005491703604911152,0.22139391787954088,13.584764474142947,125,2.4269576787202323,Fiery Creek at Streatham (236204),South East Coast (Victoria),HOPKINS RIVER,No notes,-37.68052,143.0657,-37.47670484,143.1698664,54,986.4,VIC,,1400,2300,2300,Level 2,236210,0,19500301,20191216,0.005491704,,,,,,,1.585181,2.934279,1.851069,-0.2471,0.0,17.96002,1.234095,son,254.388674,5.424574,djf,0.082356666,0.313269211,59.66323197,0.0,4.304381678,0.085950131,21.73825431,0.136872005,0.0,0.36466951,0.638498826,0.158679446,0.606239893,0.221393918,1,13.77739726,70.50458716,80.18571429,161.1492537,51.1641791,0.79443845,0.792989271,0.131864909,-6.284869418,0.403169005,0.162469549,3.79492582,0.422222222,0.03398704,-8.211673858,-4.912264669,3.383104525,0.61383255,4.59e-05,316.3367089,-0.949395868,149.5437327,0.053018158,0.641045287,IGNEOUS,0.6316988,SILICSED,0.2190849,0.1454468,0.6316988,0.2190849,0.0,0.0,0.0,0.0,0.0,52.70423,61.15493,31.71831,0.902797849,32.35662,69.61076,243,958.059,349.3338,715.059,3.76,95.41561,0.495329,4,0.352416,0.161123,0.007605,0.3345,0.0272,0.1076,0.1911,0.0849,0.1292,0.1255,0.0,0.0,0.0,0.31,0.0,0.00118,0.0,0.0,0.0001,0.0,0.11876,0.74391,0.0,0.01892,0.01822,0.0,2e-05,0.0003,0.00021,1e-05,0.0,0.04899,0.03985,7e-05,0.00952,0.0,0.09843,4.624804,0.034522,27.34906,7.188463,0.522424,0.390977,65.47315,0.63715,0.0,0.0,0.0,90.76992,95.41561,0.0,0.0,0,0.141429,0.048246,0.0,0.845463,0.359202,0.31729,0.338246,0.901064,1.749952,0.233072,0.0,555.9363,0.043108,0.267954,0.408215,118.5311,70.18057,73.77013,3.407287,0.185861,0.115411,0.151442,0.173789,0.165847,0.156311,0.216889,0.338911,0.486352,0.622616,0.493687,0.309488
236205,1965-06-18,2022-02-28,56.70088980150582,0.0017865765330758088,0.0,5.673839430260558,125,2.0149129120504106,Merri River at Woodford (236205),South East Coast (Victoria),HOPKINS RIVER,No notes,-38.316,142.48,-38.11467825,142.4682008,54,902.2,VIC,,1400,2300,2300,Not nested,,0,19650618,20220228,0.001786577,38.0,18.42934196,9.61888768,14.26516719,0.0,0.0,1.950326,2.772678,1.421648,-0.373299,0.0,17.124043,1.180297,jja,235.224128,4.510169,djf,0.13125369,0.333971773,55.81616,0.00948116,3.959625272,0.161425655,13.5738782,0.408557594,0.01206691,0.57777512,0.389683706,0.078653316,0.41880714,0.0,1,6.112781955,35.19512195,0.0,150.0535714,56.07142857,0.710766998,0.609756918,0.074049886,-2.314465906,0.468545808,0.122924764,1.554111402,0.408067779,0.060118584,-7.162504098,-1.380672582,3.198119875,0.46934023,0.0,391.13226,-0.884048107,189.090214,0.081933906,0.73374488,IGNEOUS,0.9110944,CARBNATESED,0.05303179,0.03138554,0.9110944,0.0,0.05303179,0.00448907,0.0,0.0,0.0,26.9375,62.0,49.45536,0.818762094,35.24364,75.29163,17,340.7045,120.2121,323.7045,2.09,84.44527,0.508041,4,0.399798,0.333262,0.003916,0.3066,0.0147,0.1102,0.2093,0.1168,0.1655,0.0706,0.0063,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0487,0.94249,0.0,0.00368,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.00209,0.00108,0.0,0.00178,0.0,0.00495,3.256636,0.005092,0.333786,0.240595,0.0,0.0,96.32984,0.435898,0.0,0.0,0.0,99.31163,84.44527,0.0,0.0,0,0.197333,0.252674,0.0,0.740963,0.392379,0.189452,0.290915,2.827276,256.5142,0.589052,0.009202,616.1706,0.048142,0.34737,0.432493,104.0599,52.51654,66.1691,3.486843,0.22219,0.133153,0.159109,0.169082,0.17383,0.159041,0.203319,0.312598,0.447615,0.579193,0.532843,0.403858
236209,1955-05-24,2020-02-18,64.7419575633128,0.0,0.0,22.58102497953771,125,2.431445436280088,Hopkins River at Hopkins Falls (236209),South East Coast (Victoria),HOPKINS RIVER,No notes,-38.33543732,142.6251911,-37.72734676,142.9911738,54,8453.8,VIC,,1400,2300,2300,Not nested,,2,19550524,20200218,0.0,,,,,,,1.67872,2.876791,1.713681,-0.292894,0.0,17.034153,1.206238,son,246.640157,5.143982,djf,0.110194149,0.437480816,23.31775674,0.00093484,2.943130118,0.075794147,8.181130419,0.049761134,0.00077172,0.35564113,0.687141858,0.160147165,0.573645706,0.0,3,16.25321888,69.92268041,0.0,155.2153846,55.55384615,0.94034906,0.899886806,0.089323538,-4.414993881,0.200896275,0.113294261,2.972684492,0.331488389,0.023669719,-7.924844168,-4.139992319,3.56300496,0.532155686,0.0,340.6846644,-0.950756568,216.9020989,0.044673955,0.529832626,IGNEOUS,0.6310529,UNCONSOLDTED,0.1633441,0.1633441,0.6310529,0.1248901,1.22e-06,0.05572335,0.01314142,0.0,0.0,27.0,55.0,44.0,0.89484802,43.42929,79.01618,32,958.059,255.8161,926.059,2.64,259.6334,0.52902,6,0.383309,0.251428,0.003613,0.2978,0.0191,0.1061,0.1854,0.0912,0.1063,0.1275,0.0666,0.0,0.0,0.86,0.0002,0.00627,0.0,0.0,0.0,0.0,0.08183,0.80797,0.0,0.01935,0.01812,0.0,0.00012,0.00078,0.00173,1e-05,0.0001,0.01768,0.03265,0.00018,0.01052,0.0025,0.06103,10.20729,0.049636,10.90177,2.878655,0.083542,0.065968,76.32042,1.414279,0.0,0.0,0.0,94.58727,259.6334,0.0,0.0,0,0.164103,0.041026,0.0,0.689904,0.386024,0.795014,0.590519,5.155726,2831.69,0.345404,0.02658,605.2498,0.041991,0.282843,0.411713,111.6826,65.08967,72.87084,3.24588,0.171776,0.106596,0.125373,0.147777,0.154355,0.149026,0.206657,0.324182,0.468374,0.600615,0.490613,0.309513
236210,1955-06-11,2020-02-29,64.72279260780287,8.460236886632826e-05,0.019333276926981977,23.77554355516624,125,2.8307782922687705,Hopkins River at Framlingham (236210),South East Coast (Victoria),HOPKINS RIVER,No notes,-38.24379422,142.7030202,-37.67886434,142.8381905,54,5191.7,VIC,,1400,2300,2300,Level 1,236209,2,19550611,20200229,8.46e-05,,,,,,,1.627682,2.882589,1.770978,-0.296677,0.0,17.555515,1.221388,son,250.109911,5.258741,djf,0.08911661,0.417866581,18.83579849,0.0,3.24927331,0.062064115,7.267624122,0.040668075,0.0001175,0.30576112,0.825632067,0.152085625,0.616718843,0.019164058,2,18.72395833,68.12149533,12.58333333,155.46875,53.59375,0.939907007,0.886908006,0.123975139,-4.690447761,0.223629054,0.108703566,4.253504126,0.364620479,0.019905098,-8.173273444,-6.038833858,3.68137192,0.505778746,0.0,335.2101234,-0.954061835,205.4604837,0.03760401,0.529334459,IGNEOUS,0.5915539,UNCONSOLDTED,0.1857623,0.1857623,0.5915539,0.147558,0.0,0.04691277,0.02143053,0.0,0.0,30.06936,54.72903,48.75161,0.895765426,39.32934,75.52193,88,958.059,246.2837,870.059,2.73,210.086,0.578341,5,0.370951,0.197599,0.004222,0.2966,0.0189,0.1059,0.1839,0.0861,0.1041,0.1266,0.0779,0.0,0.0,0.49,0.0001,0.00517,0.0,0.0,0.0,0.0,0.09618,0.80245,0.0,0.0199,0.02456,0.0,0.00015,0.00065,0.00137,2e-05,0.0,0.01172,0.02482,0.00016,0.01125,0.0014,0.04795,11.25194,0.038351,10.44238,2.092685,0.136237,0.107578,76.18245,1.508207,0.0,0.0,0.0,95.72124,210.086,0.0,0.0,0,0.108187,0.061252,0.0,0.671161,0.384007,0.782581,0.583294,2.57527,1476.976,0.202466,0.006205,569.8509,0.042987,0.282336,0.406674,111.9067,62.79319,73.70677,3.22783,0.145944,0.089788,0.106761,0.136489,0.152794,0.15197,0.216242,0.342334,0.493461,0.622588,0.493285,0.285943
